ID,Name,Type,Episodes,Aired,Members,Scores
3964,Turn A Gundam II: Gekkou Chou,Movie,1,Feb 2002 - Feb 2002,"5,200 members",6.58
5484,Wagaya no Oinari-sama.: Kuu-chan no Omake Gekijou,Special,12,Jul 2008 - Jun 2009,"3,512 members",6.58
50411,Xiao Mo Tou Baolu La!,ONA,13,Jan 2022 - Apr 2022,"6,347 members",6.58
58056,Yi Ren Zhi Xia: Xiu Tie Chong Xian,ONA,1,Feb 2024 - Feb 2024,"1,909 members",6.58
58494,Yin Shizong Men Zhang Jiao,ONA,52,Mar 2024 - Sep 2024,595 members,6.58
39277,Youkai Watch!,TV,36,Apr 2019 - Dec 2019,"4,302 members",6.58
1277,Ys: Tenkuu no Shinden - Adol Christine no Bouken,OVA,4,Dec 1992 - Jul 1993,"5,982 members",6.58
1894,Yu☆Gi☆Oh! Hikari no Pyramid,Movie,1,Aug 2004 - Aug 2004,"77,282 members",6.58
1572,Jungle Taitei,TV,52,Oct 1965 - Sep 1966,"8,907 members",6.58
32287,Kanamewo,ONA,1,Nov 2015 - Nov 2015,"17,550 members",6.58
54716,Kibou no Chikara: Otona Precure '23,TV,12,Oct 2023 - Dec 2023,"9,158 members",6.58
19781,Kuiba III: Zhanshen Jue Qi,Movie,1,Oct 2014 - Oct 2014,669 members,6.58
58853,Kuroiwa Medaka ni Watashi no Kawaii ga Tsuujinai,TV,12,Jan 2025 - Mar 2025,"92,963 members",6.58
37895,Ling Yu 5th Season,ONA,12,Jul 2017 - Oct 2017,"1,763 members",6.58
53109,Lupin III vs. Cat's Eye,ONA,1,Jan 2023 - Jan 2023,"4,761 members",6.58
11209,Maken-Ki! OVA,OVA,2,Mar 2012 - Sep 2013,"64,760 members",6.58
41265,Mars Red,TV,13,Apr 2021 - Jun 2021,"130,109 members",6.58
34734,"Minami Kamakura Koukou Joshi Jitensha-bu: Kita yo, Taiwan!",Special,1,May 2017 - May 2017,"4,531 members",6.58
6736,Mouryou no Hako: Chuuzenji Atsuko no Jikenbo - Hako no Yurei no Koto,Special,1,May 2009 - May 2009,"7,401 members",6.58
13833,Nagareboshi Lens,OVA,1,Mar 2012 - Mar 2012,"25,041 members",6.58
40136,Oda Cinnamon Nobunaga,TV,12,Jan 2020 - Mar 2020,"22,364 members",6.58
1141,Palme no Ki,Movie,1,Mar 2002 - Mar 2002,"9,268 members",6.58
6303,Perman,TV,54,Apr 1967 - Apr 1968,"4,750 members",6.58
10823,Ranma ½: 1994 Music Calendar,OVA,1,1993 - 1993,"4,087 members",6.58
25867,Rolling☆Girls,TV,12,Jan 2015 - Mar 2015,"92,461 members",6.58
31373,Rudolf to Ippaiattena,Movie,1,Aug 2016 - Aug 2016,"1,558 members",6.58
10156,Sacred Seven,TV,12,Jul 2011 - Sep 2011,"80,516 members",6.58
299,.hack//Liminality,OVA,4,Jun 2002 - Apr 2003,"34,716 members",6.58
33419,12-sai.: Chicchana Mune no Tokimeki 2nd Season,TV,12,Oct 2016 - Dec 2016,"18,815 members",6.58
50515,Artiswitch Picture Drama,ONA,5,Dec 2021 - Feb 2022,"1,625 members",6.58
33046,B-Project: Kodou*Ambitious,TV,12,Jul 2016 - Sep 2016,"47,835 members",6.58
14913,Battle Spirits: Sword Eyes,TV,29,Sep 2012 - Mar 2013,"3,174 members",6.58
43353,Bear Bear Bear Kuma!,ONA,12,Oct 2020 - Dec 2020,"9,605 members",6.58
1136,Betterman,TV,26,Apr 1999 - Oct 1999,"16,676 members",6.58
52079,Cardfight!! Vanguard: will+Dress Season 3,TV,13,Jul 2023 - Oct 2023,"3,748 members",6.58
32240,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku kara Picture Drama,Special,1,Oct 2015 - Oct 2015,"10,663 members",6.58
12343,Dirty Pair Flash 2,OVA,5,Jun 1995 - Oct 1995,"5,420 members",6.58
10017,Dragon Ball: Super Saiya-jin Zetsumetsu Keikaku,OVA,1,Nov 2010 - Nov 2010,"45,017 members",6.58
236,E's Otherwise,TV,26,Apr 2003 - Sep 2003,"17,320 members",6.58
2042,Five Star Stories,Movie,1,Mar 1989 - Mar 1989,"15,369 members",6.58
7285,Ginga Tetsudou 999: Diamond Ring no Kanata e,Movie,1,Sep 2009 - Sep 2009,"1,906 members",6.58
3646,Glass no Usagi,Movie,1,Sep 2005 - Sep 2005,"2,700 members",6.58
24695,Gokukoku no Brynhildr: Kara Sawagi,Special,1,Sep 2014 - Sep 2014,"44,697 members",6.58
259,Happy☆Lesson,OVA,5,Jul 2001 - May 2003,"12,369 members",6.58
7579,Happy☆Lesson: Hokahoka★Kanna to Futari Kiri,TV Special,1,2002 - 2002,"3,924 members",6.58
2050,Honoo no Tenkousei,OVA,2,May 1991 - May 1991,"7,962 members",6.58
31128,Arslan Senki (TV): Tsuioku no Shou - Dakkan no Yaiba,TV Special,1,Jul 2015 - Jul 2015,"14,450 members",6.57
5337,Bakugan Battle Brawlers: New Vestroia,TV,52,Mar 2010 - Mar 2011,"70,142 members",6.57
34055,Berserk 2nd Season,TV,12,Apr 2017 - Jun 2017,"199,429 members",6.57
36022,Cardfight!! Vanguard G Z,TV,24,Oct 2017 - Apr 2018,"9,455 members",6.57
10578,C³,TV,12,Oct 2011 - Dec 2011,"180,898 members",6.57
1802,Dirty Pair Flash,OVA,6,Jan 1994 - Jun 1994,"11,562 members",6.57
2653,Doraemon: Ganbare! Gian!!,Movie,1,Mar 2001 - Mar 2001,"2,147 members",6.57
895,Dragon Ball Z Movie 02: Kono Yo de Ichiban Tsuyoi Yatsu,Movie,1,Mar 1990 - Mar 1990,"119,457 members",6.57
7435,Dragon Quest: Dai no Daibouken,Movie,1,Jul 1991 - Jul 1991,"3,401 members",6.57
2795,Dragonaut: The Resonance,TV,25,Oct 2007 - Mar 2008,"79,354 members",6.57
378,eX-Driver the Movie,Movie,1,Apr 2002 - Apr 2002,"5,986 members",6.57
7307,Gegege no Kitarou (1985),TV,108,Oct 1985 - Feb 1988,"3,366 members",6.57
1761,Golgo 13: Queen Bee,OVA,1,May 1998 - May 1998,"11,698 members",6.57
37505,Grancrest Senki: Tsuisou,TV Special,1,Mar 2018 - Mar 2018,"12,548 members",6.57
1466,Hakugei Densetsu,TV,26,Apr 1997 - May 1999,"5,744 members",6.57
4190,Harukanaru Toki no Naka de 3: Kurenai no Tsuki Special,Special,1,2008 - 2008,"1,561 members",6.57
57891,Hitoribocchi no Isekai Kouryaku,TV,12,Oct 2024 - Dec 2024,"114,230 members",6.57
19255,Hyakka Ryouran: Samurai Bride Specials,Special,6,Jun 2013 - Nov 2013,"14,688 members",6.57
9495,Inochi no Chikyuu: Dioxin no Natsu,Movie,1,Aug 2001 - Aug 2001,"1,663 members",6.57
2934,Shiawase Sou no Okojo-san,TV,51,Oct 2001 - Sep 2002,"4,196 members",6.57
42832,Tales of Crestoria: Toga Waga wo Shoite Kare wa Tatsu,TV Special,1,Oct 2020 - Oct 2020,"3,511 members",6.57
59063,Tianting Ban Zhuan Xia,ONA,18,Jun 2024 - Sep 2024,457 members,6.57
1001,Tide-Line Blue: Kyoudai,Special,1,Apr 2006 - Apr 2006,"2,125 members",6.57
38419,Tokyo One Piece Tower: Tongari Shima no Dai Hihou,Movie,1,Nov 2016 - Nov 2016,"8,258 members",6.57
8108,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,Movie,1,Dec 2003 - Dec 2003,"2,229 members",6.57
2299,Uchuu no Kishi Tekkaman Blade OVA: Burning Clock,OVA,1,Jun 1998 - Jun 1998,"2,567 members",6.57
4083,Wonder Beat Scramble,TV,26,Apr 1986 - Nov 1986,"1,600 members",6.57
42794,Jing: Shuang Cheng - Feng Qi Pian,ONA,4,Aug 2020 - Aug 2020,"1,331 members",6.57
29927,Kaguya-hime (1961),Movie,1,1961 - 1961,"2,391 members",6.57
3129,Kaibutsu-kun,TV,49,Apr 1968 - Mar 1969,"2,025 members",6.57
7593,Kiss x Sis (TV),TV,12,Apr 2010 - Jun 2010,"590,858 members",6.57
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,TV,30,Feb 2008 - Aug 2008,"11,833 members",6.57
6229,Konpeki no Kantai,OVA,32,Dec 1993 - Aug 2003,"3,449 members",6.57
6975,Koro no Dai Sanpo,Special,1,Oct 2001 - Oct 2001,"3,586 members",6.57
13731,Koukyoushihen Eureka Seven: New Order,Special,1,Apr 2012 - Apr 2012,"9,844 members",6.57
2980,Kuusou Kagaku Sekai Gulliver Boy,TV,50,Jan 1995 - Dec 1995,"2,281 members",6.57
3054,La Seine no Hoshi,TV,39,Apr 1975 - Dec 1975,"3,168 members",6.57
58012,Liang Chen You Meng,ONA,1,Feb 2024 - Feb 2024,509 members,6.57
36588,Luo Xiao Hei Zhan Ji: Fan Wai,ONA,5,Jul 2011 - Nov 2020,"1,202 members",6.57
37377,"Masamune-kun no Revenge: Uchi no Mama ni Kagitte/Tsunade Shima, Futatabi./12-Ji wo Sugita Cinderella",OVA,1,Jul 2018 - Jul 2018,"121,122 members",6.57
2571,Mitsubachi Maya no Bouken,TV,52,Apr 1975 - Apr 1976,"10,961 members",6.57
2603,Mushi-Uta,TV,12,Jul 2007 - Oct 2007,"17,620 members",6.57
8235,Muumin (1972),TV,52,Jan 1972 - Dec 1972,"3,137 members",6.57
41491,Nanatsu no Taizai: Funnu no Shinpan,TV,24,Jan 2021 - Jun 2021,"455,262 members",6.57
761,Naruto: Akaki Yotsuba no Clover wo Sagase,Special,1,May 2003 - May 2003,"89,910 members",6.57
49581,Natsu ga Hajimaru.,Special,1,Jul 2021 - Jul 2021,797 members,6.57
31848,Ojisan to Marshmallow,TV,12,Jan 2016 - Mar 2016,"70,364 members",6.57
1300,Omishi Mahou Gekijou: Risky★Safety,TV,24,Oct 1999 - Apr 2000,"5,019 members",6.57
51162,One Piece: Otoshidama Special - Tokubetsu Hou Mugiwara Kaizokudan no Himitsu!,TV Special,1,Jan 2006 - Jan 2006,"3,100 members",6.57
1748,Piyoko ni Omakase pyo!,OVA,8,Mar 2003 - May 2003,"3,611 members",6.57
28619,Ranpo Kitan: Game of Laplace,TV,11,Jul 2015 - Sep 2015,"122,003 members",6.57
36492,Road to You,ONA,3,Oct 2017 - Oct 2019,"12,703 members",6.57
51837,Saikin Yatotta Maid ga Ayashii,TV,11,Jul 2022 - Oct 2022,"137,688 members",6.57
863,Joshikousei: Girl's High,TV,12,Apr 2006 - Jun 2006,"39,215 members",6.56
9203,K-On!!: Ura-On!!,Special,9,Jul 2010 - Mar 2011,"45,523 members",6.56
590,Kage kara Mamoru!,TV,12,Jan 2006 - Mar 2006,"27,515 members",6.56
148,Kita e.: Diamond Dust Drops,TV,12,Jan 2004 - Apr 2004,"10,206 members",6.56
3085,Koharu Biyori,OVA,3,Oct 2007 - Mar 2008,"22,194 members",6.56
9754,Kuragehime: Eiyuu Retsuden☆,Special,4,Jan 2011 - Apr 2011,"16,566 members",6.56
15005,Kyou no Asuka Show,ONA,20,Aug 2012 - Jan 2013,"50,443 members",6.56
23133,M3: Sono Kuroki Hagane,TV,24,Apr 2014 - Sep 2014,"57,983 members",6.56
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,OVA,1,Jul 1985 - Jul 1985,"2,854 members",6.56
3875,Mahoutsukai Sally 2,TV,88,Oct 1989 - Dec 1990,"2,152 members",6.56
20441,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,Movie,1,Aug 1986 - Aug 1986,"1,179 members",6.56
39332,Monster Special Edition,TV Special,2,Dec 2005 - Dec 2005,"3,088 members",6.56
776,Nanaka 6/17,TV,12,Jan 2003 - Mar 2003,"10,381 members",6.56
50582,Nanatsu no Maken ga Shihai suru,TV,15,Jul 2023 - Oct 2023,"172,974 members",6.56
53911,Nanatsu no Taizai: Ensa no Edinburgh Part 2,ONA,1,Aug 2023 - Aug 2023,"18,358 members",6.56
32603,Okusama ga Seitokaichou!+!,TV,12,Oct 2016 - Dec 2016,"177,830 members",6.56
55289,One Piece: Dai Gekisen Tokushuu! Zoro vs. Ookanban!,TV Special,1,May 2023 - May 2023,"4,034 members",6.56
4792,Pokemon: Pikachu Tankentai,Movie,1,Jul 1999 - Jul 1999,"27,126 members",6.56
37398,PriPara & Kiratto Pri☆chan Movie: Kirakira Memorial Live,Movie,1,May 2018 - May 2018,"1,972 members",6.56
42947,Qin Xia,ONA,12,Oct 2020 - Dec 2020,"2,664 members",6.56
35298,Ramen Daisuki Koizumi-san,TV,12,Jan 2018 - Mar 2018,"67,645 members",6.56
5997,Sabu to Ichi Torimono Hikae,TV,52,Oct 1968 - Sep 1969,"3,177 members",6.56
38735,7 Seeds,ONA,12,Jun 2019 - Jun 2019,"142,616 members",6.56
31387,Aru Hi Inu no Kuni kara Tegami ga Kite,OVA,1,Sep 2015 - Sep 2015,"3,398 members",6.56
6166,Asobi ni Iku yo!,TV,12,Jul 2010 - Sep 2010,"208,658 members",6.56
39362,Astro Boy: Tetsuwan Atom - Getsumen Kichi - Kieta Robot no Nazo,Movie,1,May 2004 - May 2004,"1,512 members",6.56
5002,Bari Bari Densetsu,OVA,2,May 1986 - Dec 1986,"2,558 members",6.56
5266,Choujuu Kishin Dancougar: God Bless Dancougar,OVA,1,Apr 1987 - Apr 1987,"2,565 members",6.56
289,Comic Party,TV,13,Apr 2001 - Jun 2001,"21,347 members",6.56
11177,Cross Fight B-Daman,TV,52,Oct 2011 - Sep 2012,"9,548 members",6.56
40233,Da Zhu Zai,ONA,12,Aug 2019 - Oct 2019,"7,470 members",6.56
50481,"Eiyuuou, Bu wo Kiwameru Tame Tenseisu: Soshite, Sekai Saikyou no Minarai Kishi♀",TV,12,Jan 2023 - Mar 2023,"165,237 members",6.56
35609,Entotsu Machi no Poupelle,Movie,1,Dec 2020 - Dec 2020,"6,918 members",6.56
39545,Fragtime,Movie,1,Nov 2019 - Nov 2019,"50,762 members",6.56
504,Garou Densetsu: The Motion Picture,Movie,1,Jul 1994 - Jul 1994,"14,963 members",6.56
6971,Gegege no Kitarou (1971),TV,45,Oct 1971 - Sep 1972,"3,487 members",6.56
34481,Getsuyoubi no Tawawa Specials,Special,2,Dec 2016 - Dec 2016,"46,020 members",6.56
1169,Green Legend Ran,OVA,3,Nov 1992 - Mar 1993,"7,490 members",6.56
403,Hanaukyou Maid-tai,TV,12,Apr 2001 - Jun 2001,"33,998 members",6.56
39725,I★Chu: Halfway Through the Idol,TV,12,Jan 2021 - Mar 2021,"17,831 members",6.56
11255,Ikkitousen: Shuugaku Toushi Keppuuroku,OVA,1,Nov 2011 - Nov 2011,"21,171 members",6.56
13619,Sayonara Zetsubou Sensei Special Omake,Special,1,Jan 2012 - Jan 2012,"7,031 members",6.56
3847,Sekai Meisaku Douwa: Hakuchou no Ouji,Movie,1,Mar 1977 - Mar 1977,"2,379 members",6.56
21497,Sengoku Musou SP: Sanada no Shou,TV Special,1,Mar 2014 - Mar 2014,"6,147 members",6.56
6068,Sensei no Ojikan: Dokidoki School Hours OVA,OVA,7,Aug 2004 - Feb 2005,"2,554 members",6.56
6330,Shakugan no Shana: Friagne & Marianne no Naze Nani Shana! Nandemo Shitsumonbako!,Special,8,Jan 2006 - Aug 2006,"13,655 members",6.56
13755,Shanshui Qing,Movie,1,1988 - 1988,"2,421 members",6.56
55578,Si Ge Yongzhe,ONA,10,Jul 2023 - Sep 2023,"24,666 members",6.56
5583,Sonic: Night of the WereHog,ONA,1,Nov 2008 - Nov 2008,"9,657 members",6.56
35458,Soushin Shoujo Matoi: Kabushiki Gaisha Knight Busters,Special,1,Apr 2017 - Apr 2017,"4,347 members",6.56
2619,Spider Riders: Oracle no Yuusha-tachi,TV,26,Apr 2006 - Sep 2006,"10,446 members",6.56
31440,Teekyuu 6,TV,12,Oct 2015 - Dec 2015,"18,758 members",6.56
35370,Teekyuu 9,TV,12,Jul 2017 - Sep 2017,"15,377 members",6.56
1822,The Hakkenden,OVA,6,Oct 1990 - Mar 1991,"10,381 members",6.56
57924,Tono to Inu,TV,24,Oct 2024 - Mar 2025,"4,595 members",6.56
10513,Usavich IV,TV,13,Apr 2011 - Sep 2011,"3,162 members",6.56
155,X/1999,Movie,1,Aug 1996 - Aug 1996,"41,459 members",6.56
1265,Yoroiden Samurai Troopers Gaiden,OVA,2,Apr 1989 - Jun 1989,"3,796 members",6.56
1165,Sakura Taisen: Ouka Kenran,OVA,4,Dec 1997 - Jul 1998,"7,125 members",6.55
679,Shadow Skill (1996),OVA,3,Sep 1996 - Nov 1996,"6,815 members",6.55
6885,Sora no Manimani Specials,Special,3,Sep 2009 - Dec 2009,"6,097 members",6.55
1618,Soreyuke! Uchuu Senkan Yamamoto Youko (1999),TV,26,Apr 1999 - Sep 1999,"6,428 members",6.55
20021,Sword Art Online: Extra Edition,Special,1,Dec 2013 - Dec 2013,"328,195 members",6.55
15125,Teekyuu,TV,12,Oct 2012 - Dec 2012,"69,364 members",6.55
49146,Tobidase! Narase! Pui Pui Molcar,Movie,1,Jul 2021 - Jul 2021,"1,084 members",6.55
37920,Ueno-san wa Bukiyou,TV,12,Jan 2019 - Mar 2019,"126,890 members",6.55
1952,Vampire Hunter,OVA,4,Mar 1997 - Mar 1998,"21,854 members",6.55
34522,"Wake Up, Girls! Shin Shou",TV,12,Oct 2017 - Jan 2018,"15,033 members",6.55
20267,Wooser no Sono Higurashi: Kakusei-hen,TV,12,Jan 2014 - Mar 2014,"6,800 members",6.55
51562,"Yuusha, Yamemasu: Kenshuu Ryokou wa Mokuteki wo Miushinau na",Special,2,Jun 2022 - Aug 2022,"35,532 members",6.55
40394,Zenonzard The Animation Episode 0,ONA,1,Sep 2019 - Sep 2019,"7,871 members",6.55
36124,Itou Junji: Collection,TV,12,Jan 2018 - Mar 2018,"192,663 members",6.55
49478,Junk Head 1,Movie,1,Nov 2013 - Nov 2013,506 members,6.55
913,Kakutou Bijin Wulong,TV,25,Oct 2005 - Mar 2006,"6,970 members",6.55
35347,Kemono Friends: Bus-teki,ONA,1,Apr 2017 - Apr 2017,"5,931 members",6.55
34964,Killing Bites,TV,12,Jan 2018 - Mar 2018,"199,915 members",6.55
7547,Komadori Movie: Komaneko,Movie,1,Dec 2006 - Dec 2006,691 members,6.55
49402,Koukaku Kidoutai: SAC_2045 - Jizoku Kanou Sensou,Movie,1,Nov 2021 - Nov 2021,"6,695 members",6.55
3356,Mahoutsukai Sally,TV,109,Dec 1966 - Dec 1968,"5,407 members",6.55
4782,Mama wa Poyopoyo Saurus ga Osuki,TV,52,Sep 1995 - Aug 1996,"1,063 members",6.55
38297,"Maou-sama, Retry!",TV,12,Jul 2019 - Sep 2019,"270,736 members",6.55
1806,Master Mosquiton '99,TV,26,Sep 1997 - Mar 1998,"5,315 members",6.55
50559,Megaton-kyuu Musashi 2nd Season,TV,15,Oct 2022 - Mar 2023,"4,878 members",6.55
36760,Meitantei Conan: Hoshikage no Majutsushi,Movie,1,2012 - 2012,"3,151 members",6.55
4306,Mizugumo Monmon,Movie,1,Jan 2006 - Jan 2006,"4,214 members",6.55
9040,Mokei Senshi Gunpla Builders Beginning G,Special,3,Aug 2010 - Dec 2010,"6,049 members",6.55
5865,Nanaka 6/17 Special,Special,1,Jun 2003 - Jun 2003,"2,228 members",6.55
28819,Okusama ga Seitokaichou!,TV,12,Jul 2015 - Sep 2015,"311,209 members",6.55
5938,Onegai♪My Melody Kirara★,TV,52,Apr 2008 - Mar 2009,"2,947 members",6.55
1350,Parasite Dolls,OVA,3,May 2003 - Jul 2003,"22,140 members",6.55
37778,Pastel Life,TV,6,May 2018 - Jun 2018,"6,560 members",6.55
36556,Peace Maker Kurogane Movie 2: Yuumei,Movie,1,Nov 2018 - Nov 2018,"3,807 members",6.55
5256,"Pokemon Fushigi no Dungeon: Toki no Tankentai, Yami no Tankentai",Special,1,Sep 2007 - Sep 2007,"11,954 members",6.55
54616,Potion-danomi de Ikinobimasu!,TV,12,Oct 2023 - Dec 2023,"52,202 members",6.55
23871,Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru,OVA,1,Mar 2014 - Mar 2014,"2,922 members",6.55
50441,Qian Cong Shou,ONA,16,Jan 2022 - Apr 2022,"1,443 members",6.55
39823,Qin Shi Mingyue: Tian Xing Jiu Ge 2nd Season,ONA,30,Apr 2019 - Nov 2019,"1,342 members",6.55
14921,RDG: Red Data Girl,TV,12,Apr 2013 - Jun 2013,"115,030 members",6.55
56690,Re:Monster,TV,12,Apr 2024 - Jun 2024,"161,719 members",6.55
298,.hack//Tasogare no Udewa Densetsu,TV,12,Jan 2003 - Mar 2003,"69,876 members",6.55
33964,91 Days: Mijikai Rousoku,TV Special,1,Aug 2016 - Aug 2016,"36,186 members",6.55
39590,Africa no Salaryman (TV),TV,12,Oct 2019 - Dec 2019,"28,113 members",6.55
33232,Area 88 Movie,Movie,1,Jul 1985 - Jul 1985,"2,311 members",6.55
57391,Astro Note,TV,12,Apr 2024 - Jun 2024,"31,796 members",6.55
60247,Benghuai: Xing Qiong Tiedao - Yinhe Renfa Tie Luan Wu Qu Mo Poxie Zhan Yue Zhi Juan,ONA,1,Oct 2024 - Oct 2024,554 members,6.55
4197,Blue Dragon: Tenkai no Shichi Ryuu,TV,51,Apr 2008 - Mar 2009,"19,132 members",6.55
8648,Break Blade Movie Picture Drama,Special,6,Jul 2010 - Jul 2011,"6,689 members",6.55
16614,Busou Shinki: Install x Dream,OVA,1,Jun 2013 - Jun 2013,"6,762 members",6.55
49841,Chunqiu Feng Shen,ONA,24,Jul 2021 - Nov 2021,914 members,6.55
4712,Digimon Savers: Agumon! Gaomon! Lalamon! Bakuretsu! Jougai Last Battle!,Special,1,Aug 2007 - Aug 2007,"7,902 members",6.55
4554,Dokkiri Doctor,TV,26,Oct 1998 - Jun 1999,"1,967 members",6.55
2645,Dorami & Doraemons: Space Land's Critical Event,Movie,1,Mar 2001 - Mar 2001,"2,099 members",6.55
987,Dragon Ball GT: Gokuu Gaiden! Yuuki no Akashi wa Suushinchuu,TV Special,1,Mar 1997 - Mar 1997,"82,387 members",6.55
22695,Dragon Ball Z: Summer Vacation Special,TV Special,1,Jul 1992 - Jul 1992,"14,901 members",6.55
38897,Fate/kaleid liner Prisma☆Illya: Prisma☆Phantasm,Movie,1,Jun 2019 - Jun 2019,"22,507 members",6.55
10172,Freezing Specials,Special,6,Mar 2011 - Aug 2011,"47,190 members",6.55
51212,Futoku no Guild,TV,12,Oct 2022 - Dec 2022,"121,473 members",6.55
1581,Gift: Eternal Rainbow,TV,12,Oct 2006 - Dec 2006,"32,781 members",6.55
3602,Ginga Tetsudou 999: Eternal Fantasy,Movie,1,Mar 1998 - Mar 1998,"5,517 members",6.55
54018,Guan Miao Shenmeshi,ONA,13,Jan 2023 - Mar 2023,671 members,6.55
44050,Gundam Build Divers: Battlogue,ONA,1,Nov 2020 - Nov 2020,"3,505 members",6.55
38714,Gundam: G no Reconguista Movie I - Ike! Core Fighter,Movie,1,Nov 2019 - Nov 2019,"5,015 members",6.55
33474,Haha wo Tazunete Sanzenri (Movie),Movie,1,Jul 1980 - Jul 1980,680 members,6.55
2884,Aachi wa Ssipak,Movie,1,Jun 2006 - Jun 2006,"10,857 members",6.54
47795,Ai Zai Xiyuan Qian 2nd Season,ONA,16,Feb 2021 - May 2021,"1,847 members",6.54
42653,Aikatsu Planet!,TV,24,Jan 2021 - Jun 2021,"4,389 members",6.54
1750,Amaenaide yo!! Katsu!!: Damasarenaide yo!!,Special,1,Jun 2006 - Jun 2006,"14,950 members",6.54
15951,Amagami SS+ Plus Picture Drama,Special,2,Oct 2012 - Oct 2012,"21,186 members",6.54
27911,Anime de Wakaru Shinryounaika,ONA,20,Feb 2015 - Jun 2015,"45,902 members",6.54
23627,Aoki Hagane no Arpeggio: Ars Nova - Kirikumas,Special,13,Apr 2014 - Jun 2014,"5,425 members",6.54
1497,Aru Machi Kado no Monogatari,Movie,1,Nov 1962 - Nov 1962,"5,054 members",6.54
38810,Bleach: Gotei 13 Omake,Special,1,Jun 2005 - Jun 2005,"17,357 members",6.54
58319,Bridge: My Little Friends,ONA,1,Mar 2024 - Mar 2024,333 members,6.54
370,Burn Up Excess,TV,13,Dec 1997 - Jul 1998,"13,019 members",6.54
28833,Chain Chronicle: Haecceitas no Hikari,TV,12,Jan 2017 - Mar 2017,"132,057 members",6.54
4503,Choujikuu Kidan Southern Cross,TV,23,Apr 1984 - Sep 1984,"9,081 members",6.54
34257,Cinderella Girls Gekijou,TV,13,Apr 2017 - Jun 2017,"19,875 members",6.54
56835,Code Geass: Dakkan no Rozé,ONA,12,Jun 2024 - Sep 2024,"48,461 members",6.54
4508,D.C.S.S: Da Capo Second Season Omake,Special,2,Oct 2005 - Apr 2006,"7,131 members",6.54
63,DearS,TV,12,Jul 2004 - Sep 2004,"153,130 members",6.54
9690,Densetsu no Yuusha no Densetsu: Iris Report,TV Special,1,Oct 2010 - Oct 2010,"20,561 members",6.54
1754,Di Gi Charat Summer Special 2000,TV Special,4,Aug 2000 - Aug 2000,"4,561 members",6.54
1758,Di Gi Charat Tsuyu Specials,Special,2,Jun 2001 - Jun 2001,"3,028 members",6.54
2606,Digimon Savers the Movie: Kyuukyoku Power! Burst Mode Hatsudou!!,Movie,1,Dec 2006 - Dec 2006,"14,143 members",6.54
897,Dragon Ball Z Movie 04: Super Saiyajin da Son Gokuu,Movie,1,Mar 1991 - Mar 1991,"126,758 members",6.54
51293,Eternal Boys,TV,24,Oct 2022 - Mar 2023,"14,702 members",6.54
4486,Getter Robo G,TV,39,May 1975 - Mar 1976,"3,941 members",6.54
40873,Granblue Fantasy The Animation Season 2 Extras,Special,2,Mar 2020 - Aug 2020,"11,372 members",6.54
32946,Gyakuten Saiban 6 Prologue,ONA,1,Mar 2016 - Mar 2016,"5,848 members",6.54
1325,Hamelin no Violin Hiki,TV,25,Oct 1996 - Mar 1997,"7,285 members",6.54
7254,Harukanaru Toki no Naka de 3: Owarinaki Unmei,TV Special,1,Jan 2010 - Jan 2010,"3,479 members",6.54
37887,Huan Jie Wang,ONA,20,May 2018 - Oct 2018,"5,081 members",6.54
2831,Ie Naki Ko (Movie),Movie,1,Mar 1980 - Mar 1980,"1,569 members",6.54
53682,Sangsil-ui Jib,Movie,1,2022 - 2022,440 members,6.54
2510,Sengoku Majin Goushougun,TV,26,Jul 1981 - Dec 1981,"3,941 members",6.54
31861,Tenchi Muyou! Ryououki 4th Season,OVA,4,Nov 2016 - Sep 2017,"9,087 members",6.54
48582,The King of Fighters XV,ONA,1,Feb 2022 - Feb 2022,"1,475 members",6.54
35204,The King of Fighters: Destiny,ONA,24,Aug 2017 - Jan 2018,"5,137 members",6.54
44390,Tian Mei De Yao Hen,ONA,12,Sep 2022 - Nov 2022,"12,330 members",6.54
21353,Tokyo ESP,TV,12,Jul 2014 - Sep 2014,"172,454 members",6.54
2284,Transformers: Car Robots,TV,39,Apr 2000 - Dec 2000,"5,824 members",6.54
3570,Yadosagashi,Special,1,Jan 2006 - Jan 2006,"3,491 members",6.54
42568,Yaku nara Mug Cup mo,TV,12,Apr 2021 - Jun 2021,"49,187 members",6.54
3021,Yume Senshi Wingman,TV,47,Feb 1984 - Feb 1985,"3,805 members",6.54
41915,Zuihou de Zhaohuan Shi,ONA,12,Apr 2022 - Jul 2022,"72,514 members",6.54
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,Special,1,Apr 2006 - Apr 2006,749 members,6.54
48942,Kuang Shen Mo Zun,ONA,62,May 2021 - Nov 2021,"1,738 members",6.54
